username,date,content,video_title
@aaronspicer6646,4 years ago (edited),"Your comment is perfect. From the 1st sentence. She redefined everything. She came out of nowhere and changed my life. It was meant to be. Whether people like her or not, she altered nearly 2+ decades of music and the entire industry. Simply stunning story.  Hard work paid off. P.S. I live and am from Michigan, so I may be a bit bias. Madonna is our girl. She got out of here and did it. Kudos to her. It was TRULY an incredible and indescribable era of music. There will never be superstars like them again. Madonna is the last one left. Such a great lesson to all. Don't do drugs.",Madonna - Dress You Up (Official Video)
@jeremywright7832,1 year ago,November 29 2024👊,Madonna - La Isla Bonita (Official Video)
@danysamuel1023,1 month ago,why would they sing this song in a church lmao,Madonna - Like A Prayer (Official Video)
@TinkletitsMcGee,1 year ago,Madonna asked ABBA if she could sample it and they gave permission. It’s gay history101,Madonna - Hung Up (Official Video) [HD]
@luisalvarez5615,4 years ago," @champagnepapi635  si supieras de música sabrías de la importancia de Madonna no solo en la industria sino en la cultura, al grado de que universidades en Estados Unidos impartían seminarios sobre el impacto cultural de Madonna en los años 80's.",Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@LilMissMisery86,12 years ago,"Forget the like button wheres the love button.The outfits, music and performance is lack for a better word - perfection! - xo",Madonna - Vogue (MDNA World Tour)
@porque2343,1 year ago,"Há muitos sinais de ocultismo,  foi usado símbolos de danças pagãs, mas o pessoal vai dizer ser Tik Tok.",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@JettLV,8 years ago,Still the hottest video ever.,Madonna - Justify My Love (Official Video) [HD]
@dennich-p7f,11 months ago,"I love Modonna, she is a great person",Madonna - Borderline (Official Video) [HD]
@FilizMct,7 months ago,1:50 golden 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Madonna - Like A Prayer (Official Video)
@cheshakohai3146,9 years ago,sameee😂😂😂,Madonna - Jump (Official Video) [HD]
@Orielle1000,5 years ago,Sending love to you & so sorry for your loss...,Madonna - Borderline (Official Video) [HD]
@user-kx8rt5jiw,5 months ago,I lesten to you ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤Nice Moves  papa don't preach ❤❤❤❤❤❤❤❤,Madonna - Papa Don't Preach (Official Video) [HD]
@bojancenikol,3 weeks ago,"I agree. Was not her greatest fan, but actually bought the tape back in time.",Madonna - Nothing Really Matters (Official Video) [HD]
@hiworldstephensonultranate290,5 years ago,Ur Lucky Man,Madonna - Crazy For You (Official Video)
@samueltabo3390,6 years ago,"I tend to lean to the 70s mainly because I spent my high school years then, however the 80s is a close second by far",Madonna - Open Your Heart (Official Video) [HD]
@edwinalbertoardilapinto4256,10 months ago,😝,Madonna - Music (Official Video)
@tonyzuco6144,8 months ago,"""This transcends beyond what is human.""

And that statement transcends beyond what is stupid. 🤨",Madonna - Frozen (Official Video) [HD]
@aidaali4984,1 year ago,2024 من يسمعها في شهر 10❤❤❤❤,Madonna - La Isla Bonita (Official Video)
@vertbeke7977,3 years ago,phenom fab,Madonna - Music (Official Video)
@EmilioLazzaro-f8v,3 weeks ago,Si certo tutta la cover,Madonna - Girl Gone Wild (Official Video)
@k4rxlq,1 year ago,Do you know the Madame X aesthetics?,"Madonna, Quavo - Eurovision Song Contest 2019"
@roxycauldwell544,4 years ago,Nah Lady Gaga tops everyone by a landslide tbh,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@codezero7981,3 years ago, @magicslave3066  crisper and higher video quality,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@Veronica19863dou,1 month ago,ME❤❤❤❤❤❤,Madonna - Ghosttown
@Crabulon1337,5 years ago,Everytime,Madonna - Hung Up (Official Video) [HD]
@giftyzanesuag2855,8 years ago,"Mello-donna lol, she is the queen of the other pop artists!",Madonna - Jump (Official Video) [HD]
@PeterHare-i2e9v,2 months ago,❤png..,Madonna - The Power Of Good-Bye (Official Video)
@laser6544,5 years ago,I bet she will,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@Csetnikke,8 months ago,Bullshit,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@niabearman2924,9 years ago,I love this song very much! This song remains me my X boyfriend!😂😂,Madonna - You'll See (Official Video)
@_TheVenusian,3 months ago,It's definitely her best.,Madonna - Ray Of Light (Official Video) [HD]
@Joshimr1,4 years ago,Celebration,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@lindienfifou,1 year ago,Une dinguerie comme d'habitude.  Force a vous,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@luizaugusto4880,8 months ago,In português too,Madonna - Borderline (Official Video) [HD]
@ludovitkupca8922,3 years ago, @kevinchandler179  👍,Madonna - Crazy For You (Official Video)
@lu.volpato,4 years ago, @RebelNChic  that’s it!!,Madonna - Take A Bow (Official Video) [4K]
@kimberlyselby4918,5 years ago,I am sorry for your loss. I lost my mother a year ago to cancer and she loved Madonna. God bless you and your family.,Madonna - Borderline (Official Video) [HD]
@5674inCincy,5 years ago,"The world needs a another anthem, desperately ❤️😷","Madonna - Vogue (12"" Remix) [Official Video]"
@wheels9346,1 year ago,Who gives a flying salamander,Madonna - Die Another Day (Official Video)
@nataliole-h6f,3 months ago,♾️,Madonna - Take A Bow (Official Video) [4K]
@Sebass0107,5 years ago,Right can’t wait for a new album or single maybe.,Madonna - Hung Up (Official Video) [HD]
@parallel23s,1 year ago,"1,6 million people singing this song in Rio last saturday (05/04/24). And it's not even among her biggest hits here.

The Queen of Pop still kicking lots of asses and shutting haters mouths.",Madonna - Nothing Really Matters (Official Video) [HD]
@lovely011772,4 years ago,She is a puppet with audiotune,Madonna - Frozen (Official Video) [HD]
@megansmith1528,8 years ago,Masterpiece!!!!!,Madonna - Girl Gone Wild (Official Video)
@souad95,2 years ago (edited),"Her creativity is a diamond of all the time & the best choregraphe dancer. Her voice unique as her personality, charisma, style, feminity, sexy, glam, class..... genius
ICONIC MDNA","Madonna - Vogue (12"" Remix) [Official Video]"
@amandaf1042,3 years ago," @michaissance  I love this. B, 1956 the year Elvis was a hit! My mom, she could boogie.",Madonna - Vogue (Official Video)
@jennharper872,4 years ago,I am shocked this sing was banned 😍💖,Madonna - Justify My Love (Official Video) [HD]
@Kajehart,8 months ago,"I would, too. There was such an explosion of incredible music, we couldn't keep up! Compare that to the crap since about 2000.",Madonna - Borderline (Official Video) [HD]
@jddeisanchez8377,2 years ago (edited),​ @Thomas_Sch 😅,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@pauljameson4075,3 years ago,Love that......I think its maybe the best,Madonna - Cherish (Official Video) [HD]
@beckinsale19,4 years ago,I'ma need like a week off from work when her time DOES come. I. LOVE. THIS. WOMAN,Madonna - Who's That Girl (Official Video)
@Aladinfa,2 months ago,And I’m going to tell my kids about papa,"Madonna - Vogue (12"" Remix) [Official Video]"
@LUrzidil-rn7nd,5 years ago,I like this song more for example :D https://www.youtube.com/watch?v=W9P_qUnMaFg or https://www.youtube.com/watch?v=TMTDML5pLno or LP Lost on you ...,Madonna - Frozen (Official Video) [HD]
@sarascialdoni.,5 months ago,❤,Madonna - Express Yourself (Official Video)
@KP-it6jt,10 years ago,"Albanian guy Marilyn wasn't even one of Madonna's idols...Hollywood was. Madonna emulated Ms. Monroe but Madonna has a mind of her own....Her idols were Michael Jackson, Prince, David Bowie, Bob Marley, Elton John, Freddy Mercury, 70's punk rock, and the entirety of modern and classical art. Madonna would have happened even if Marilyn Monroe never did. When Madonna first came onto the scene, there was no one like her before.  ",Madonna - Ghosttown
@5544gs,8 years ago,There is no comparison of Madonna and Gaga they are hoth flawless in their own right.,Madonna - Vogue (MDNA World Tour)
@renatasouza7861,5 years ago,"Whoever disliked this vídeo, must watch it again, they didn't watch it right.",Madonna - Express Yourself (Official Video)
@zephyrsky6786,3 weeks ago,Madonna always made good albums up until now. I have never been dissapointed. Now if they fail to air not my problem. I love all her albums there is always some songs in each album.,Madonna - Nothing Really Matters (Official Video) [HD]
@MyDestinyIsHero,6 years ago,She's a bit old now but would defo have done her back then x,Madonna - Secret (Official Video) [HD]
@Bakoska,1 year ago,"Imagine??? I love this version of “Like a prayer”, but pls stop be so selfaware. It is great song, but there are plenty of more ifluentiá songs in this millenium… so stop with that history BS",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@AshleySmith-zz6nx,1 year ago,Me lol love it,Madonna - Live To Tell (Official Video)
@jameschristianjrtherisingp39,8 years ago,"OMG! I just this week saw this for the first time! Both the song & video are deep, emotional and thought provoking!",Madonna - Ghosttown
@Sunshine-cp5cd,1 year ago (edited),This The anthem of My little city  in Colombia 😂 all parties become with this Song 😅,Madonna - Like A Prayer (Official Video)
@venusstar1986,1 year ago,So sorry for your loss 🙏,Madonna - Take A Bow (Official Video) [4K]
@BeingMeRV,11 months ago,Here for it! 🎉,Madonna - Live To Tell (Official Video)
@raysullya.k.amassholehead817,4 years ago,Yes she was way ahead of her time. She should get more credit cuz she did it all first....,Madonna - Vogue (Official Video)
@MR.Speedy,4 years ago,Madonna Are you guys still dating? lol,Madonna - Papa Don't Preach (Official Video) [HD]
@Candy_marie_rotten,5 years ago,Wow what a thread! Madonna introduced me to this song and I love Don’s original so much more but I’m grateful to Madonna for the introduction. Don clearly respected her as an artist to cover it. Don apparently refused to explain aspects of the songs lyrics so the listener could interpret the poetry themselves so I guess he liked that Madonna tailored this version to have meaning for the time it was made. It’s video is fun and portrays the diversity of the people of America. I love it x,Madonna - American Pie (Official Video) [HD]
@CassieAnne-z4w,8 months ago,Absolutely!!!!!!,Madonna - Living For Love
@yancylinn8055,1 year ago,No. She set the start of it all and gurls now days are living out more than back then,Madonna - Material Girl (Official Video) [HD]
@amour.desire.valentinel9456,1 year ago,Hello,Madonna - Open Your Heart (Official Video) [HD]
@luizgustavoz7509,7 years ago,Mariah Carey in fact is,Madonna - Celebration (Official Video)
@bendelaportilla3747,5 years ago,memories....,Madonna - Jump (Official Video) [HD]
@babykosh5415,5 years ago (edited),And topics she covered .... where some serious material....the catholic church --hated-- her and I loved it,Madonna - Papa Don't Preach (Official Video) [HD]
@erickalbert1283,3 months ago,Here ❤,Madonna - Papa Don't Preach (Official Video) [HD]
@paulinaandriulyte8904,7 years ago,every day..🤨🙄,Madonna - Ghosttown
@Lionspel,9 years ago (edited),Gosh this almost like a real fashion show! Slay!,Madonna - Vogue (MDNA World Tour)
@rileepaterson8534,5 years ago,yes yes,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@Wholeheart76,1 year ago,Danny Aiello is a famous actor playing her father in the video. Also side note- Madonna has some nice muscular arms. She works so hard for everything she’s accomplished!,Madonna - Papa Don't Preach (Official Video) [HD]
@seanredmond4266,1 year ago,💯 agree the material girl. My number 1,Madonna - Dress You Up (Official Video)
@playmusicaS-x77,3 years ago,I'm fillings 🥺😥😭,Madonna - Take A Bow (Official Video) [4K]
@JW-pb8fg,5 years ago,I'M WATCHING WATCHING WATCHING,Madonna - Girl Gone Wild (Official Video)
@ChichiMarie,5 years ago,Yessss,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@asleyluz6592,2 years ago (edited), @paulafernanda5087  Sim,Madonna - American Pie (Official Video) [HD]
@silke9479,3 years ago,.....with plastic sugery!,Madonna - 2012 Super Bowl Halftime Show
@inaramadonna,2 months ago,Atemporal,Madonna - Take A Bow (Official Video) [4K]
@morebetter9836,5 years ago,"Luis Camacho Xtravaganza and Jose Gutierrez Xtravaganza.  Both are from The House of Xtravaganza, and former dancers for Madonna during the Blonde Ambition tour.",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@francisjenkins1994,2 years ago,Yessss,Madonna - Express Yourself (Official Video)
@roncerod,2 years ago,Stream Madonna,Madonna - Hung Up (Official Video) [HD]
@allthingsmusic2024,4 years ago,"It's 1991, sorry",Madonna - Open Your Heart (Official Video) [HD]
@song4mozart,8 months ago,Still one of my favorite ballads from her. ♥️,Madonna - Live To Tell (Official Video)
@GianMarioCorrias-tx2jo,2 months ago,aim in forever madonna,Madonna - Ghosttown
@saragallagher6727,5 years ago,Truth. I woke with this song in my head and couldn't figure out what it was for days. So glad I found it again!,Madonna - Secret (Official Video) [HD]
@upliftmofoify,3 years ago,How is it underrated,Madonna - You'll See (Official Video)
@neidemwanderleywanderley9606,1 year ago,❤❤ My fevorit music. I am from Portugal,Madonna - La Isla Bonita (Official Video)
@sarascialdoni.,11 months ago,❤,Madonna - Express Yourself (Official Video)
@mariacyrilvirgo7631,2 months ago,Me,Madonna - Into The Groove (Official Video)
@undead6494,6 years ago,nah just nostalgic,Madonna - Sorry (Official Video) [HD]
@Sleepless4Life,4 years ago,Ya think??? What a novel idea fren!,Madonna - Express Yourself (Official Video)
@Kevin-do6dz,11 months ago,"2025 means 1665, Aug 2,, 2:07 AM. I am truly 38 Bieber. 1975.",Madonna - Beautiful Stranger (Official Video) [HD]
@chrispybean,3 years ago,I remember thinking in 1998 that she trying to be all Gwen Stefani now. lol,Madonna - Ray Of Light (Official Video) [HD]
@philscott4522,9 months ago,Those eyes!,Madonna - The Power Of Good-Bye (Official Video)
@rosannamontanaro6645,2 months ago,Yep😊,Madonna - Dress You Up (Official Video)
@jasmeenbains5867,5 years ago,Stop giving ideas,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@vickyrodz1122,4 years ago,"Rey,,,I'm so sorry. I hope she's resting in peace. 🙏🙏🙏🙏🙏",Madonna - Borderline (Official Video) [HD]
